ymd,dow,employees,dayoff,bustrip,overtime,remote,menu3,dn,rice,soup,side1,side2,side3,kimchi,atoffice
2018-08-10,4,2996,562,254,30,0.0,쌀밥/잡곡밥 (쌀:국내산) 시래기국  돈삼겹보쌈  매운어묵볶음  미역레몬초무침  배추겉절이 (김치:국내산) ,467.0,쌀밥/잡곡밥,시래기국,돈삼겹보쌈,매운어묵볶음,미역레몬초무침,배추겉절이,2180.0
2018-08-13,0,2996,575,184,297,0.0,쌀밥/잡곡밥 (쌀:국내산) 콩나물국  닭데리야끼구이  신김치도토리묵  시금치무침  알타리김치 (김치:국내산) ,465.0,쌀밥/잡곡밥,콩나물국,닭데리야끼구이,신김치도토리묵,시금치무침,알타리김치,2237.0
2018-08-14,1,2996,551,217,153,0.0,곤드레밥 (쌀:국내산) 맑은국  후르츠탕수육  오이초무침  찐감자  포기김치 (김치:국내산) ,393.0,곤드레밥,맑은국,후르츠탕수육,오이초무침,찐감자,포기김치,2228.0
2018-08-16,3,2996,481,228,228,0.0,충무김밥 (쌀:국내산) 콩국수  오징어초무침  홍시드레싱샐러드  바나나  석박지 (김치:국내산) ,488.0,충무김밥,콩국수,오징어초무침,홍시드레싱샐러드,바나나,석박지,2287.0
2018-08-17,4,2996,530,245,30,0.0,쌀밥/잡곡밥 (쌀:국내산) 부대찌개  등갈비바베큐조림  어묵잡채  쫑상추무침  포기김치 (김치:국내산) ,482.0,쌀밥/잡곡밥,부대찌개,등갈비바베큐조림,어묵잡채,쫑상추무침,포기김치,2221.0
2018-08-20,0,2996,204,206,475,0.0,쌀밥/잡곡밥 (쌀:국내산) 호박새우젓국  매운닭찜  모듬소세지  마늘쫑건새우  포기김치 (김치:국내산) ,563.0,쌀밥/잡곡밥,호박새우젓국,매운닭찜,모듬소세지,마늘쫑건새우,포기김치,2586.0
2018-08-21,1,2996,168,237,355,0.0,"투움바스파게티 (쌀:국내산) 가쯔오국  함박스테이크  감자튀김  피클,음료  포기김치 (김치:국내산) ",629.0,투움바스파게티,가쯔오국,함박스테이크,감자튀김,"피클,음료",포기김치,2591.0
2018-08-22,2,2996,147,238,0,0.0,쌀밥/잡곡밥 (쌀:국내산) 시래기국  양념갈비찜  감자채볶음  부추생채  포기김치 (김치:국내산) ,536.0,쌀밥/잡곡밥,시래기국,양념갈비찜,감자채볶음,부추생채,포기김치,2611.0
2018-08-23,3,2996,132,263,289,0.0,멸치주먹밥 (쌀:국내산) 나가사끼짬뽕  새우또띠아  꽃맛살샐러드  수박  포기김치 (김치:국내산) ,577.0,멸치주먹밥,나가사끼짬뽕,새우또띠아,꽃맛살샐러드,수박,포기김치,2601.0
2018-08-24,4,2996,219,284,46,0.0,쌀밥/잡곡밥 (쌀:국내산) 어묵국  오징어볶음  비엔나케찹볶음  열무나물  포기김치 (김치:국내산) ,529.0,쌀밥/잡곡밥,어묵국,오징어볶음,비엔나케찹볶음,열무나물,포기김치,2493.0
2018-08-27,0,2996,138,226,492,0.0,쌀밥/잡곡밥 (쌀:국내산) 차돌박이찌개  코다리조림  해물김치전  청경채생채  열무김치 (김치:국내산) ,560.0,쌀밥/잡곡밥,차돌박이찌개,코다리조림,해물김치전,청경채생채,열무김치,2632.0
2018-08-28,1,2996,104,243,376,0.0,볶음밥 (쌀:국내산) 맑은국  깐풍기  감자치즈구이  단무지/과일  포기김치 (김치:국내산) ,593.0,볶음밥,맑은국,깐풍기,감자치즈구이,단무지/과일,포기김치,2649.0
2018-08-30,3,2996,106,264,304,0.0,오므라이스 (쌀:국내산) 미역장국  모듬튀김  멕시칸샐러드  오이무침  포기김치 (김치:국내산) ,556.0,오므라이스,미역장국,모듬튀김,멕시칸샐러드,오이무침,포기김치,2626.0
2018-08-31,4,2996,216,289,70,0.0,쌀밥/잡곡밥 (쌀:국내산) 황태국  유자청제육볶음  해파리냉채  호박나물  포기김치 (김치:국내산) ,424.0,쌀밥/잡곡밥,황태국,유자청제육볶음,해파리냉채,호박나물,포기김치,2491.0
2018-09-03,0,2763,122,233,393,0.0,쌀밥/잡곡밥 (쌀:국내산) 돈육김치찌개  유산슬  계란찜  땅콩조림  알타리김치 (김치:국내산) ,577.0,쌀밥/잡곡밥,돈육김치찌개,유산슬,계란찜,땅콩조림,알타리김치,2408.0
2018-09-04,1,2763,91,262,404,0.0,닭갈비볶음밥 (쌀:국내산) 가쯔오장국  크림카레우동  왕만두  양배추샐러드/무피클  포기김치 (김치:국내산) ,604.0,닭갈비볶음밥,가쯔오장국,크림카레우동,왕만두,양배추샐러드/무피클,포기김치,2410.0
2018-09-05,2,2763,93,269,0,0.0,쌀밥/잡곡밥 (쌀:국내산) 육개장  고등어구이  훈제오리냉채  우엉곤약조림  포기김치 (김치:국내산) ,425.0,쌀밥/잡곡밥,육개장,고등어구이,훈제오리냉채,우엉곤약조림,포기김치,2401.0
2018-09-06,3,2763,106,283,280,0.0,꼬마김밥 (쌀:국내산) 잔치국수  돈육강정  키위드레싱샐러드  요플레  포기김치 (김치:국내산) ,538.0,꼬마김밥,잔치국수,돈육강정,키위드레싱샐러드,요플레,포기김치,2374.0
2018-09-07,4,2763,164,303,56,0.0,쌀밥/잡곡밥 (쌀:국내산) 콩비지찌개  생선까스  두부양념조림  청포묵무침  포기김치 (김치:국내산) ,467.0,쌀밥/잡곡밥,콩비지찌개,생선까스,두부양념조림,청포묵무침,포기김치,2296.0
2018-09-10,0,2763,99,243,343,0.0,쌀밥/잡곡밥 (쌀:국내산) 청국장찌개  가자미튀김  돈육잡채  양념깻잎지  포기김치 (김치:국내산) ,535.0,쌀밥/잡곡밥,청국장찌개,가자미튀김,돈육잡채,양념깻잎지,포기김치,2421.0
2018-09-11,1,2763,67,272,370,0.0,김밥 (쌀:국내산) 김치말이국수  떡볶이  찐옥수수  꼬들단무지/음료  포기김치 (김치:국내산) ,570.0,김밥,김치말이국수,떡볶이,찐옥수수,꼬들단무지/음료,포기김치,2424.0
2018-09-12,2,2763,73,300,0,0.0,쌀밥/잡곡밥 (쌀:국내산) 매운쇠고기국  유린기  어묵무침  참나물생채  포기김치 (김치:국내산) ,435.0,쌀밥/잡곡밥,매운쇠고기국,유린기,어묵무침,참나물생채,포기김치,2390.0
2018-09-13,3,2763,67,306,297,0.0,쌀밥/잡곡밥 (쌀:국내산) 크림스프  수제돈까스  푸실리샐러드  오이미역무침  열무김치 (김치:국내산) ,571.0,쌀밥/잡곡밥,크림스프,수제돈까스,푸실리샐러드,오이미역무침,열무김치,2390.0
2018-09-14,4,2763,174,313,132,0.0,쌀밥/잡곡밥 (쌀:국내산) 도토리묵냉국  해물누룽지탕  동그랑땡전  도라지무침  포기김치 (김치:국내산) ,375.0,쌀밥/잡곡밥,도토리묵냉국,해물누룽지탕,동그랑땡전,도라지무침,포기김치,2276.0
2018-09-17,0,2763,91,252,465,0.0,쌀밥/잡곡밥 (쌀:국내산) 들깨버섯국  오징어볶음  단호박계란찜  셀프무쌈말이  포기김치 (김치:국내산) ,522.0,쌀밥/잡곡밥,들깨버섯국,오징어볶음,단호박계란찜,셀프무쌈말이,포기김치,2420.0
2018-09-18,1,2763,67,289,446,0.0,유부초밥 (쌀:국내산) 우동  순대야채볶음  참치샐러드  음료  포기김치 (김치:국내산) ,597.0,유부초밥,우동,순대야채볶음,참치샐러드,음료,포기김치,2407.0
2018-09-20,3,2763,93,277,385,0.0,김치볶음밥/계란 (쌀:국내산) 유부주머니국  해물까스  단호박범벅  수제피클  알타리김치 (김치:국내산) ,468.0,김치볶음밥/계란,유부주머니국,해물까스,단호박범벅,수제피클,알타리김치,2393.0
2018-09-21,4,2763,260,241,51,0.0,쌀밥/잡곡밥 (쌀:국내산) 시금치된장국  미니채소떡갈비  흑임자곤약샐러드  얼갈이생채  포기김치 (김치:국내산) ,247.0,쌀밥/잡곡밥,시금치된장국,미니채소떡갈비,흑임자곤약샐러드,얼갈이생채,포기김치,2262.0
2018-10-08,0,2805,424,233,216,0.0,쌀밥/잡곡밥 (쌀:국내산) 참치김치찌개  안동찜닭  고추잡채  가지무침  알타리김치 (김치:국내산) ,442.0,쌀밥/잡곡밥,참치김치찌개,안동찜닭,고추잡채,가지무침,알타리김치,2148.0
2018-10-10,2,2805,80,232,1044,0.0,쌀밥/잡곡밥 (쌀:국내산) 쇠고기샤브국  가자미양념찜  꽃맛살볶음  비트무생채  포기김치 (김치:국내산) ,751.0,쌀밥/잡곡밥,쇠고기샤브국,가자미양념찜,꽃맛살볶음,비트무생채,포기김치,2493.0
2018-10-11,3,2805,67,240,430,0.0,김치주먹밥 (쌀:국내산) 우동  타코야끼  콥샐러드  귤  열무김치 (김치:국내산) ,743.0,김치주먹밥,우동,타코야끼,콥샐러드,귤,열무김치,2498.0
2018-10-12,4,2805,192,288,28,0.0,쌀밥/잡곡밥 (쌀:국내산) 호박젓국찌개  장어강정  실곤약흑임자무침  부추생채  포기김치 (김치:국내산) ,467.0,쌀밥/잡곡밥,호박젓국찌개,장어강정,실곤약흑임자무침,부추생채,포기김치,2325.0
2018-10-15,0,2805,101,243,268,0.0,쌀밥/잡곡밥 (쌀:국내산) 동태찌개  쇠고기장조림  계란말이  미역줄기볶음  포기김치 (김치:국내산) ,533.0,쌀밥/잡곡밥,동태찌개,쇠고기장조림,계란말이,미역줄기볶음,포기김치,2461.0
2018-10-16,1,2805,63,273,315,0.0,해물굴소스볶음밥 (쌀:국내산) 가쯔오장국  닭오븐구이  딸기드레싱샐러드  음료  포기김치 (김치:국내산) ,570.0,해물굴소스볶음밥,가쯔오장국,닭오븐구이,딸기드레싱샐러드,음료,포기김치,2469.0
2018-10-17,2,2805,68,294,0,0.0,쌀밥/잡곡밥 (쌀:국내산) 차돌박이된장찌개  꽁치구이  미트볼조림  청경채무침  포기김치 (김치:국내산) ,422.0,쌀밥/잡곡밥,차돌박이된장찌개,꽁치구이,미트볼조림,청경채무침,포기김치,2443.0
2018-10-18,3,2805,74,299,175,0.0,유부초밥 (쌀:국내산) 짬뽕  탕수육  생과일플레인샐러드  단무지  포기김치 (김치:국내산) ,532.0,유부초밥,짬뽕,탕수육,생과일플레인샐러드,단무지,포기김치,2432.0
2018-10-19,4,2805,207,303,40,0.0,쌀밥/잡곡밥 (쌀:국내산) 닭곰탕  류산슬  비엔나감자구이  아삭고추무침  포기김치 (김치:국내산) ,430.0,쌀밥/잡곡밥,닭곰탕,류산슬,비엔나감자구이,아삭고추무침,포기김치,2295.0
2018-10-22,0,2805,141,236,290,0.0,쌀밥/잡곡밥 (쌀:국내산) 옹심이만두국  코다리조림  꽃맛살볶음  양배추쌈  포기김치 (김치:국내산) ,498.0,쌀밥/잡곡밥,옹심이만두국,코다리조림,꽃맛살볶음,양배추쌈,포기김치,2428.0
2018-10-23,1,2805,73,277,243,0.0,볶음밥 (쌀:국내산) 맑은국  탕수어  감자범벅  수제피클/과일  포기김치 (김치:국내산) ,446.0,볶음밥,맑은국,탕수어,감자범벅,수제피클/과일,포기김치,2455.0
2018-10-24,2,2805,82,299,1,0.0,쌀밥/잡곡밥 (쌀:국내산) 대구찌개  언양식불고기  멸치아몬드볶음  셀프무쌈말이  포기김치 (김치:국내산) ,464.0,쌀밥/잡곡밥,대구찌개,언양식불고기,멸치아몬드볶음,셀프무쌈말이,포기김치,2424.0
2018-10-25,3,2805,110,315,158,0.0,야채주먹밥 (쌀:국내산) 김치우동  깐풍기  멕시칸샐러드  꼬들단무지/요플레  포기김치 (김치:국내산) ,469.0,야채주먹밥,김치우동,깐풍기,멕시칸샐러드,꼬들단무지/요플레,포기김치,2380.0
2018-10-26,4,2805,263,308,25,0.0,쌀밥/잡곡밥 (쌀:국내산) 육개장  가자미카레튀김  메추리알조림  치커리무침  포기김치 (김치:국내산) ,370.0,쌀밥/잡곡밥,육개장,가자미카레튀김,메추리알조림,치커리무침,포기김치,2234.0
2018-10-29,0,2805,155,250,316,0.0,쌀밥/잡곡밥 (쌀:국내산) 해물된장찌개  짬뽕불고기  도토리묵무침  취나물  포기김치 (김치:국내산) ,596.0,쌀밥/잡곡밥,해물된장찌개,짬뽕불고기,도토리묵무침,취나물,포기김치,2400.0
2018-10-30,1,2805,89,300,206,0.0,쌀밥/잡곡밥 (쌀:국내산) 부대찌개  갈치구이  버섯잡채  오이맛살초무침  깍두기 (김치:국내산) ,449.0,쌀밥/잡곡밥,부대찌개,갈치구이,버섯잡채,오이맛살초무침,깍두기,2416.0
2018-11-01,3,2815,89,299,172,0.0,목살필라프 (쌀:국내산) 가쯔오장국  로제스파게티  웨지감자  무피클/샐러드  포기김치 (김치:국내산) ,483.0,목살필라프,가쯔오장국,로제스파게티,웨지감자,무피클/샐러드,포기김치,2427.0
2018-11-02,4,2815,211,299,43,0.0,쌀밥/잡곡밥 (쌀:국내산) 순두부찌개  해물누룽지탕  계란말이  견과류조림  포기김치 (김치:국내산) ,434.0,쌀밥/잡곡밥,순두부찌개,해물누룽지탕,계란말이,견과류조림,포기김치,2305.0
2018-11-05,0,2815,104,248,391,0.0,쌀밥/잡곡밥 (쌀:국내산) 감자국  돈육간장불고기  쫄면무침  콩나물파채무침  포기김치 (김치:국내산) ,542.0,쌀밥/잡곡밥,감자국,돈육간장불고기,쫄면무침,콩나물파채무침,포기김치,2463.0
2018-11-06,1,2815,69,269,393,0.0,참치회덮밥 (쌀:국내산) 미소장국  쇠고기퀘사디아  과일샐러드  락교  포기김치 (김치:국내산) ,540.0,참치회덮밥,미소장국,쇠고기퀘사디아,과일샐러드,락교,포기김치,2477.0
2018-11-07,2,2815,68,299,0,0.0,쌀밥/잡곡밥 (쌀:국내산) 된장찌개  해물청경채볶음  두부커틀릿  깻잎지  포기김치 (김치:국내산) ,379.0,쌀밥/잡곡밥,된장찌개,해물청경채볶음,두부커틀릿,깻잎지,포기김치,2448.0
2018-11-08,3,2815,72,285,305,0.0,쌀밥/잡곡밥 (쌀:국내산) 뼈감자탕  해물까스  풍기샐러드  부추무침  깍두기 (김치:국내산) ,443.0,쌀밥/잡곡밥,뼈감자탕,해물까스,풍기샐러드,부추무침,깍두기,2458.0
2018-11-09,4,2815,185,302,38,0.0,쌀밥/잡곡밥 (쌀:국내산) 콩비지찌개  쇠고기장조림  메밀전병만두  오이무침  포기김치 (김치:국내산) ,454.0,쌀밥/잡곡밥,콩비지찌개,쇠고기장조림,메밀전병만두,오이무침,포기김치,2328.0
2018-11-12,0,2815,123,228,401,0.0,쌀밥/잡곡밥 (쌀:국내산) 차돌박이찌개  유린기  마파두부  단배추나물  포기김치 (김치:국내산) ,574.0,쌀밥/잡곡밥,차돌박이찌개,유린기,마파두부,단배추나물,포기김치,2464.0
2018-11-13,1,2815,91,280,328,0.0,통새우김밥 (쌀:국내산) 미니짬뽕  고구마그라탕  키위드레싱샐러드  단무지무침  포기김치 (김치:국내산) ,468.0,통새우김밥,미니짬뽕,고구마그라탕,키위드레싱샐러드,단무지무침,포기김치,2444.0
2018-11-14,2,2815,89,263,0,0.0,쌀밥/잡곡밥 (쌀:국내산) 시금치된장국  매운돼지갈비찜  옥수수계란찜  청경채생채  포기김치 (김치:국내산) ,391.0,쌀밥/잡곡밥,시금치된장국,매운돼지갈비찜,옥수수계란찜,청경채생채,포기김치,2463.0
2018-11-15,3,2815,147,282,291,0.0,볶음밥 (쌀:국내산) 유부장국  닭오븐구이  멕시칸샐러드  음료  포기김치 (김치:국내산) ,540.0,볶음밥,유부장국,닭오븐구이,멕시칸샐러드,음료,포기김치,2386.0
2018-11-16,4,2815,251,295,59,0.0,쌀밥/잡곡밥 (쌀:국내산) 콩가루배추국  미트볼케찹조림  황태양념구이  검정콩조림  포기김치 (김치:국내산) ,435.0,쌀밥/잡곡밥,콩가루배추국,미트볼케찹조림,황태양념구이,검정콩조림,포기김치,2269.0
2018-11-19,0,2815,118,230,416,0.0,쌀밥/잡곡밥 (쌀:국내산) 닭개장 (닭:국내산) 코다리양념조림 (코다리:러시아산) 모듬소세지구이  치커리사과무침  포기김치 (김치:국내산) ,442.0,쌀밥/잡곡밥,닭개장,코다리양념조림,모듬소세지구이,치커리사과무침,포기김치,2467.0
2018-11-20,1,2815,70,278,344,0.0,김치볶음밥/계란 (쌀:국내산) 가쯔오장국  탄두리치킨 (닭:국내산) 콥샐러드  단무지  깍두기 (김치:국내산) ,485.0,김치볶음밥/계란,가쯔오장국,탄두리치킨,콥샐러드,단무지,깍두기,2467.0
2018-11-21,2,2815,81,290,0,0.0,쌀밥/잡곡밥 (쌀:국내산) 열무된장국  삼겹살구이 (돈육:칠레산) 감자채볶음  쫑상추무침  포기김치 (김치:국내산) ,411.0,쌀밥/잡곡밥,열무된장국,삼겹살구이,감자채볶음,쫑상추무침,포기김치,2444.0
2018-11-22,3,2815,80,287,325,0.0,멸치주먹밥 (쌀:국내산) 해물수제비  양장피잡채  부추만두  요플레  포기김치 (김치:국내산) ,436.0,멸치주먹밥,해물수제비,양장피잡채,부추만두,요플레,포기김치,2448.0
2018-11-23,4,2815,222,305,57,0.0,쌀밥/잡곡밥 (쌀:국내산) 고추장찌개  돈육장조림 (돈육:국내산) 김치전  고구마순나물  포기김치 (김치:국내산) ,363.0,쌀밥/잡곡밥,고추장찌개,돈육장조림,김치전,고구마순나물,포기김치,2288.0
2018-11-26,0,2815,107,215,447,0.0,쌀밥/잡곡밥 (쌀:국내산) 부대찌개 (쇠고기:호주산) 굴비구이  우엉잡채  마늘쫑무침  깍두기 (김치:국내산) ,476.0,쌀밥/잡곡밥,부대찌개,굴비구이,우엉잡채,마늘쫑무침,깍두기,2493.0
2018-11-27,1,2815,60,264,418,0.0,참치주먹밥 (쌀:국내산) 잔치국수  돈육강정 (돈육:국내산) 시금치흑임자샐러드  귤  포기김치 (김치:국내산) ,529.0,참치주먹밥,잔치국수,돈육강정,시금치흑임자샐러드,귤,포기김치,2491.0
2018-11-29,3,2815,86,293,354,0.0,"쌀밥/잡곡밥 (쌀:국내산) 연두부탕  미니함박조림 (돈육:국내,쇠고기:호주) 해파리겨자채  치커리사과생채  포기김치 (김치:국내산) ",454.0,쌀밥/잡곡밥,연두부탕,미니함박조림,해파리겨자채,치커리사과생채,포기김치,2436.0
2018-11-30,4,2815,196,314,60,0.0,쌀밥/잡곡밥 (쌀:국내산) 어묵국  깐풍기 (닭:국내산) 새송이버섯전  부추생채  포기김치 (김치:국내산) ,362.0,쌀밥/잡곡밥,어묵국,깐풍기,새송이버섯전,부추생채,포기김치,2305.0
2018-12-03,0,2846,80,187,798,0.0,쌀밥/잡곡밥 (쌀:국내산) 된장찌개  돈육간장불고기  해물파전  양배추쌈  포기김치 (김치:국내산) ,544.0,쌀밥/잡곡밥,된장찌개,돈육간장불고기,해물파전,양배추쌈,포기김치,2579.0
